item_id,order_id,product_id,quantity,unit_price,discount_percent
I0003186,O000771,P00405,4,2157.26,15
I0003187,O000339,P00192,3,4677.61,0
I0003188,O001096,P00164,2,2473.59,20
I0003189,O000280,P00145,1,2490.76,0
I0003190,O000193,P00023,5,1682.54,0
I0003191,O001264,P00067,4,3739.89,25
I0003192,O000572,P00180,5,6661.76,0
I0003193,O001352,P00305,4,2392.6,15
I0003194,O001246,P00538,2,5200.93,20
I0003195,O000658,P00495,3,2460.61,5
I0003196,O000260,P00276,3,6767.08,0
I0003197,O000894,P00454,3,595.5,15
I0003198,O001129,P00072,2,3023.81,0
I0003199,O000806,P00031,1,6602.56,0
I0003200,O000378,P00219,2,3861.05,10
I0003201,O001010,P00155,2,206.81,10
I0003202,O000155,P00224,2,434.32,20
I0003203,O000816,P00519,1,2630.9,5
I0003204,O000908,P00490,1,395.65,15
I0003205,O000488,P00371,1,1040.85,0
I0003206,O000642,P00344,5,5746.22,15
I0003207,O001291,P00312,2,5045.93,20
I0003208,O000610,P00039,4,4618.68,0
I0003209,O000038,P00508,3,4096.2,25
I0003210,O000752,P00445,4,7315.99,10
I0003211,O000283,P00465,4,3277.21,0
I0003212,O000029,P00441,2,7261.19,0
I0003213,O001042,P00415,2,2988.38,5
I0003214,O000844,P00414,3,2101.04,5
I0003215,O000646,P00459,3,1914.14,20
I0003216,O001071,P00214,1,3119.39,15
I0003217,O001110,P00497,5,5039.28,25
I0003218,O001227,P00080,3,8658.45,15
I0003219,O001207,P00438,1,2933.65,5
I0003220,O000578,P00322,1,249.49,25
I0003221,O000854,P00213,2,5789.28,10
I0003222,O000262,P00304,2,4082.06,0
I0003223,O000208,P00264,4,6164.77,0
I0003224,O001353,P00547,1,6798.29,0
I0003225,O000591,P00338,5,193.24,5
I0003226,O000034,P00234,3,2436.49,0
I0003227,O000895,P00187,4,7762.48,0
I0003228,O001212,P00141,2,7144.67,20
I0003229,O000615,P00312,4,4792.19,20
I0003230,O000815,P00166,3,3024.76,20
I0003231,O000132,P00517,4,6558.55,25
I0003232,O000290,P00514,5,8723.59,0
I0003233,O001077,P00210,4,4656.08,20
I0003234,O000676,P00495,1,2284.57,25
I0003235,O000795,P00298,1,6961.67,10
I0003236,O000524,P00079,2,3836.29,5
I0003237,O000958,P00411,3,7385.2,15
I0003238,O000802,P00550,3,858.25,20
I0003239,O000878,P00333,5,3533.26,15
I0003240,O000793,P00276,5,5122.67,20
I0003241,O001272,P00248,1,7888.16,10
I0003242,O000809,P00158,2,7627.32,0
I0003243,O000289,P00061,5,1982.4,10
I0003244,O000016,P00411,2,5641.74,5
I0003245,O000921,P00365,3,2470.82,10
I0003246,O001023,P00285,3,6231.07,15
I0003247,O000672,P00409,3,1487.62,5
I0003248,O000205,P00506,3,4379.2,0
I0003249,O000883,P00261,4,4268.28,0
I0003250,O001073,P00054,4,5511.25,15
I0003251,O000272,P00425,5,576.17,0
I0003252,O000850,P00366,1,5627.21,5
I0003253,O000316,P00333,1,2860.49,5
I0003254,O000141,P00310,3,2809.05,15
I0003255,O000011,P00484,3,5908.63,25
I0003256,O001084,P00207,2,868.16,15
I0003257,O001050,P00437,1,329.13,25
I0003258,O000086,P00326,4,7240.74,10
I0003259,O000837,P00021,2,2170.74,15
I0003260,O000316,P00306,3,5594.85,15
I0003261,O000356,P00422,1,3129.24,20
I0003262,O001108,P00341,1,671.38,15
I0003263,O001247,P00229,1,1445.97,5
I0003264,O000552,P00071,2,2452.96,0
I0003265,O001244,P00444,1,3714.6,10
I0003266,O000559,P00499,2,3553.39,0
I0003267,O000430,P00276,1,5519.3,15
I0003268,O000027,P00277,5,3788.72,0
I0003269,O000725,P00476,2,6212.83,10
I0003270,O001044,P00504,3,7120.14,0
I0003271,O001312,P00330,4,5303.73,0
I0003272,O000690,P00258,1,4357.69,20
I0003273,O001348,P00047,2,1799.86,0
I0003274,O000514,P00173,5,3059.27,20
I0003275,O000185,P00046,2,387.77,15
I0003276,O001067,P00144,3,5088.55,25
I0003277,O000392,P00018,4,4668.69,0
I0003278,O000198,P00042,2,7102.01,10
I0003279,O000586,P00471,4,7361.53,10
I0003280,O000749,P00372,5,3813.96,0
I0003281,O001052,P00317,1,2437.54,20
I0003282,O000326,P00274,5,3678.19,15
I0003283,O001242,P00535,2,519.24,20
I0003284,O001054,P00533,4,6814.68,5
I0003285,O000861,P00109,5,4583.49,20
I0003286,O000880,P00226,2,3982.65,20
I0003287,O000772,P00370,5,8044.1,25
I0003288,O000941,P00287,2,5039.2,10
I0003289,O000430,P00300,5,4446.24,10
I0003290,O000787,P00198,1,3971.53,25
I0003291,O000761,P00219,1,2912.74,25
I0003292,O000960,P00543,1,6061.33,0
I0003293,O000782,P00302,2,7040.47,25
I0003294,O000640,P00349,5,3252.51,15
I0003295,O000313,P00024,4,6612.3,10
I0003296,O001339,P00148,2,865.29,10
I0003297,O000056,P00515,5,1024.16,0
I0003298,O001392,P00234,4,3437.6,0
I0003299,O000648,P00037,4,6852.68,25
I0003300,O001375,P00459,1,2130.67,5
I0003301,O001190,P00478,4,5624.12,5
I0003302,O000862,P00073,4,4318.81,5
I0003303,O001075,P00208,5,1686.42,25
I0003304,O000431,P00041,4,1596.49,0
I0003305,O000133,P00362,5,5919.3,15
I0003306,O001190,P00060,5,4519.87,15
I0003307,O000830,P00400,2,6392.3,0
I0003308,O001128,P00518,3,4389.11,10
I0003309,O000047,P00211,5,2004.27,0
I0003310,O000163,P00491,4,2853.6,15
I0003311,O000370,P00409,1,1143.18,20
I0003312,O000181,P00029,3,4301.87,25
I0003313,O001162,P00103,2,7864.81,15
I0003314,O001343,P00536,4,4954.85,0
I0003315,O000055,P00524,2,7536.51,10
I0003316,O000795,P00008,4,6729.95,25
I0003317,O000097,P00038,1,4193.0,0
I0003318,O000301,P00225,4,296.94,0
I0003319,O001243,P00397,5,4379.0,0
I0003320,O001358,P00282,5,4030.11,10
I0003321,O000931,P00312,5,6443.6,0
I0003322,O000862,P00324,1,7412.47,10
I0003323,O000848,P00524,5,8143.66,25
I0003324,O000693,P00231,2,1724.39,10
I0003325,O000906,P00014,4,773.36,0
I0003326,O000206,P00175,2,1044.93,5
I0003327,O000902,P00044,3,535.59,0
I0003328,O001319,P00367,2,3159.08,10
I0003329,O000561,P00228,5,4259.42,5
I0003330,O000638,P00270,1,2155.14,15
I0003331,O000157,P00215,1,3404.96,5
I0003332,O001335,P00495,1,2510.24,0
I0003333,O001328,P00157,2,6110.96,25
I0003334,O000821,P00051,2,2391.25,10
I0003335,O001286,P00117,3,7432.75,25
I0003336,O000153,P00547,5,6505.75,15
I0003337,O001266,P00449,4,3100.44,0
I0003338,O001309,P00146,2,188.33,25
I0003339,O000874,P00274,3,4197.66,5
I0003340,O001177,P00422,4,4299.68,0
I0003341,O000876,P00238,4,1936.13,25
I0003342,O000885,P00023,1,1657.55,0
I0003343,O000448,P00327,4,1426.92,15
I0003344,O000728,P00214,1,2753.61,10
I0003345,O000329,P00375,4,253.03,20
I0003346,O000479,P00151,4,2635.94,10
I0003347,O000280,P00214,1,2735.1,0
I0003348,O000755,P00340,5,6126.3,20
I0003349,O000465,P00312,2,4911.33,5
I0003350,O000764,P00093,4,3371.39,5
I0003351,O000507,P00261,5,4847.15,25
I0003352,O000956,P00399,1,1574.16,5
I0003353,O000965,P00299,4,7063.83,10
I0003354,O000708,P00181,1,2770.48,15
I0003355,O000581,P00366,5,6259.43,20
I0003356,O001249,P00499,3,3216.2,0
I0003357,O000690,P00453,1,541.33,0
I0003358,O001052,P00170,1,2524.13,10
I0003359,O000203,P00074,3,3390.76,25
I0003360,O001368,P00308,3,5203.91,20
I0003361,O000523,P00060,5,5530.43,0
I0003362,O000590,P00499,4,3080.74,0
I0003363,O000830,P00129,5,472.63,20
I0003364,O000059,P00248,2,7760.73,10
I0003365,O001178,P00357,1,2661.72,15
I0003366,O000239,P00394,2,538.28,0
I0003367,O000927,P00426,4,6406.3,15
I0003368,O000848,P00387,4,3973.35,0
I0003369,O000642,P00002,2,3318.75,0
I0003370,O000066,P00285,2,4989.58,25
I0003371,O001393,P00132,2,7737.18,0
I0003372,O001206,P00276,5,5943.64,0
I0003373,O000868,P00214,4,2723.15,10
I0003374,O001265,P00500,3,4006.69,0
I0003375,O001259,P00486,4,1309.11,0
I0003376,O000827,P00312,3,4676.77,5
I0003377,O000337,P00028,5,4192.46,25
I0003378,O000938,P00359,1,1798.51,10
I0003379,O000630,P00370,4,6337.46,25
I0003380,O000226,P00386,1,7455.43,0
I0003381,O000778,P00502,2,2851.66,15
I0003382,O001255,P00366,4,6220.23,5
I0003383,O000996,P00162,2,2256.56,10
I0003384,O000612,P00270,1,2373.8,0
I0003385,O000663,P00222,5,4364.06,0
I0003386,O000131,P00343,3,962.24,0
I0003387,O001400,P00278,3,5169.28,15
I0003388,O000289,P00409,4,1178.89,15
I0003389,O000002,P00235,5,6108.11,25
I0003390,O000136,P00247,2,4213.55,5
I0003391,O000172,P00283,4,6155.74,10
I0003392,O000406,P00300,5,4552.51,0
I0003393,O001205,P00118,3,4893.22,15
I0003394,O000649,P00478,5,5359.49,0
I0003395,O000029,P00009,3,3636.49,5
I0003396,O001015,P00250,4,2577.8,10
I0003397,O000398,P00098,5,1260.99,15
I0003398,O000106,P00383,5,3844.71,20
I0003399,O000499,P00549,4,2429.91,0
I0003400,O000189,P00087,3,4096.43,5
I0003401,O000986,P00235,4,6729.81,0
I0003402,O000996,P00107,1,3250.1,0
I0003403,O000093,P00468,1,6505.14,10
I0003404,O000867,P00538,3,5957.08,5
I0003405,O000833,P00466,1,2193.92,20
I0003406,O000877,P00003,2,6198.84,20
I0003407,O000148,P00203,2,1278.74,5
I0003408,O000026,P00184,2,1533.46,0
I0003409,O000112,P00190,2,5387.35,15
I0003410,O001326,P00443,3,7940.0,5
I0003411,O000283,P00020,3,1602.82,20
I0003412,O000593,P00098,1,1713.63,0
I0003413,O000984,P00414,4,1568.06,5
I0003414,O000655,P00078,3,1499.82,15
I0003415,O000196,P00146,1,188.94,10
I0003416,O000422,P00435,2,6532.14,15
I0003417,O000278,P00145,2,3174.66,5
I0003418,O000655,P00039,1,3779.2,15
I0003419,O001362,P00134,2,294.77,5
I0003420,O001342,P00387,2,3307.76,20
I0003421,O000234,P00048,1,6029.76,5
I0003422,O000429,P00548,3,4475.39,0
I0003423,O001315,P00198,2,3593.78,0
I0003424,O000240,P00530,4,1940.63,0
I0003425,O000521,P00250,5,2271.36,25
I0003426,O000683,P00422,3,3253.2,5
I0003427,O000819,P00191,5,4676.4,25
I0003428,O000907,P00306,5,4658.42,0
I0003429,O001196,P00178,3,7273.31,10
I0003430,O000357,P00198,3,4537.74,20
I0003431,O000896,P00366,2,6495.73,20
I0003432,O000567,P00485,2,299.08,15
I0003433,O001274,P00370,2,7319.97,0
I0003434,O000189,P00365,4,2148.87,0
I0003435,O000760,P00393,4,3901.3,15
I0003436,O001000,P00068,3,6180.86,10
I0003437,O000505,P00162,3,2413.73,15
I0003438,O000854,P00063,5,819.41,0
I0003439,O000757,P00273,4,3812.1,10
I0003440,O000591,P00380,2,6655.76,25
I0003441,O000890,P00278,4,6232.23,20
I0003442,O000427,P00239,3,4488.06,20
I0003443,O001299,P00418,2,2047.52,15
I0003444,O000316,P00348,2,167.19,20
I0003445,O001214,P00398,4,3423.78,0
I0003446,O000168,P00347,4,539.06,10
I0003447,O001281,P00429,2,1631.08,0
I0003448,O000436,P00332,3,6442.29,5
I0003449,O000673,P00421,5,4338.31,10
I0003450,O000054,P00253,5,3754.46,0
I0003451,O000302,P00403,5,2380.87,10
I0003452,O001247,P00243,5,4419.29,25
I0003453,O000197,P00080,4,6996.2,0
I0003454,O000208,P00513,1,3855.9,25
I0003455,O000946,P00528,2,3123.74,0
I0003456,O000427,P00024,4,7317.48,10
I0003457,O000341,P00061,4,2275.87,25
I0003458,O000561,P00005,1,7447.87,10
I0003459,O000040,P00494,5,2793.22,0
I0003460,O001176,P00396,3,4678.39,0
I0003461,O000816,P00126,3,2859.66,15
I0003462,O000813,P00305,4,2523.57,20
I0003463,O001185,P00285,2,6993.12,20
I0003464,O000608,P00169,4,3281.34,10
I0003465,O001225,P00211,2,1477.25,0
I0003466,O000441,P00308,1,5027.4,15
I0003467,O001362,P00269,5,3571.35,20
I0003468,O001315,P00113,2,6491.22,10
I0003469,O000943,P00300,5,4424.58,10
I0003470,O000844,P00463,1,2614.94,15
I0003471,O000674,P00230,2,2901.63,0
I0003472,O000798,P00034,1,1245.09,5
I0003473,O000822,P00029,1,4688.43,0
I0003474,O000070,P00279,5,4586.26,0
I0003475,O000475,P00200,2,4092.08,5
I0003476,O001364,P00221,4,3516.72,10
I0003477,O001093,P00211,3,1957.56,5
I0003478,O001118,P00047,5,1687.95,5
I0003479,O000146,P00091,1,4803.0,10
I0003480,O000152,P00222,1,6524.85,15
I0003481,O000821,P00094,1,198.24,5
I0003482,O000098,P00086,1,213.6,20
I0003483,O000309,P00166,1,2818.11,25
I0003484,O000244,P00428,4,3357.02,15
I0003485,O001272,P00034,1,1537.41,0
I0003486,O000250,P00299,2,7704.64,25
I0003487,O001028,P00206,3,8392.94,5
I0003488,O000535,P00310,5,2929.04,0
I0003489,O000405,P00215,3,3056.3,0
I0003490,O001375,P00490,5,413.96,25
I0003491,O001114,P00103,2,7077.8,0
I0003492,O000203,P00332,4,6256.1,0
I0003493,O000417,P00508,1,4404.72,25
I0003494,O001397,P00101,5,649.56,25
I0003495,O000622,P00017,2,3590.6,20
I0003496,O001067,P00005,2,7504.66,20
I0003497,O000189,P00091,3,3552.79,25
I0003498,O001295,P00547,4,5451.56,0
I0003499,O001245,P00497,1,4118.27,10
I0003500,O000755,P00488,5,6774.61,5
I0003501,O001240,P00439,2,5915.51,15
I0003502,O001305,P00082,1,7093.56,15
I0003503,O000251,P00114,4,2020.82,5
I0003504,O001314,P00174,2,5283.16,5
I0003505,O000156,P00291,1,4690.61,0
I0003506,O000679,P00344,2,5433.5,15
I0003507,O000796,P00444,2,3100.61,15
I0003508,O000691,P00260,3,2116.59,5
I0003509,O000639,P00180,4,8404.91,0
I0003510,O000580,P00143,3,2908.68,25
I0003511,O001196,P00067,4,4344.56,20
I0003512,O001077,P00283,5,7558.96,5
I0003513,O001239,P00437,4,270.65,15
I0003514,O000063,P00227,1,6617.61,15
I0003515,O000925,P00349,4,3162.99,20
I0003516,O000749,P00412,2,1707.44,15
I0003517,O000378,P00304,2,4688.05,20
I0003518,O000320,P00089,4,6553.66,0
I0003519,O000752,P00371,4,886.56,10
I0003520,O000047,P00009,4,3749.36,0
I0003521,O000228,P00302,3,7079.13,0
I0003522,O001328,P00388,5,5258.71,10
I0003523,O000083,P00185,3,1614.34,15
I0003524,O000011,P00456,1,5128.58,20
I0003525,O001109,P00422,4,3977.31,20
I0003526,O000996,P00279,1,3546.84,0
I0003527,O000835,P00008,4,5374.75,15
I0003528,O000720,P00114,1,2084.53,20
I0003529,O000470,P00166,2,2387.19,0
I0003530,O001139,P00186,2,274.67,0
I0003531,O000965,P00549,3,2710.63,0
I0003532,O000734,P00539,2,3452.44,15
I0003533,O000003,P00305,1,2626.38,0
I0003534,O001240,P00275,4,4872.63,0
I0003535,O000237,P00382,1,5692.53,5
I0003536,O000398,P00031,3,5489.94,25
I0003537,O000338,P00454,2,641.35,15
I0003538,O000895,P00135,1,5405.04,20
I0003539,O001140,P00369,4,767.87,15
I0003540,O000493,P00476,5,4578.57,15
I0003541,O000049,P00018,1,4751.7,0
I0003542,O000497,P00295,3,6580.46,15
I0003543,O001046,P00341,2,709.81,0
I0003544,O000962,P00269,3,4388.23,25
I0003545,O001288,P00466,3,1767.63,0
I0003546,O001314,P00180,1,7290.96,15
I0003547,O000790,P00229,1,1157.05,5
I0003548,O001316,P00510,5,2681.44,0
I0003549,O001144,P00233,4,5011.88,0
I0003550,O000455,P00150,1,4778.68,15
I0003551,O000491,P00456,3,7224.09,10
I0003552,O000680,P00015,3,3486.51,5
I0003553,O001214,P00505,3,6060.58,20
I0003554,O000570,P00022,5,5091.51,20
I0003555,O001235,P00001,4,1704.3,15
I0003556,O000736,P00051,3,2728.95,15
I0003557,O000773,P00440,1,4729.3,0
I0003558,O000861,P00398,3,3915.63,0
I0003559,O000761,P00464,3,3983.93,0
I0003560,O000652,P00085,4,533.06,10
I0003561,O000857,P00096,2,969.42,0
I0003562,O001131,P00307,5,2546.92,5
I0003563,O001049,P00226,1,4471.33,10
I0003564,O001258,P00409,5,1168.17,15
I0003565,O000552,P00408,3,487.08,25
I0003566,O000662,P00511,2,376.97,25
I0003567,O000578,P00010,5,2305.37,0
I0003568,O000357,P00145,3,2462.15,15
I0003569,O000561,P00005,1,6107.97,20
I0003570,O000227,P00130,3,1994.66,5
I0003571,O001230,P00253,4,3279.97,15
I0003572,O000940,P00347,3,570.34,15
I0003573,O000357,P00030,4,8270.47,15
I0003574,O000333,P00388,1,4052.13,5
I0003575,O000490,P00464,1,4884.85,0
I0003576,O001271,P00227,2,7806.32,20
I0003577,O000372,P00299,3,7642.43,25
I0003578,O001311,P00085,3,631.0,25
I0003579,O000793,P00143,5,2604.31,5
I0003580,O001240,P00021,2,2409.29,0
I0003581,O000324,P00093,4,3420.66,5
I0003582,O000285,P00161,5,1295.37,0
I0003583,O000835,P00310,1,2498.89,25
I0003584,O000736,P00182,1,6599.27,15
I0003585,O000784,P00181,4,2630.21,10
I0003586,O000454,P00006,4,6080.42,25
I0003587,O000442,P00364,1,3292.2,0
I0003588,O000093,P00161,5,1054.01,25
I0003589,O000379,P00367,1,3246.0,10
I0003590,O000100,P00098,5,1294.47,0
I0003591,O000766,P00250,2,2547.03,10
I0003592,O001237,P00499,1,3135.43,0
I0003593,O001192,P00023,2,1978.98,10
I0003594,O000300,P00102,4,3064.36,5
I0003595,O001009,P00386,3,6035.46,20
I0003596,O001229,P00378,3,6577.5,20
I0003597,O001274,P00461,5,1039.53,0
I0003598,O000586,P00233,1,5416.57,5
I0003599,O000480,P00223,2,2060.8,10
I0003600,O001095,P00480,4,6918.89,5
I0003601,O000594,P00340,4,5118.43,5
I0003602,O000027,P00251,4,2641.81,0
I0003603,O000402,P00303,3,3997.46,20
I0003604,O001373,P00107,1,2847.01,10
I0003605,O000877,P00439,4,6681.4,5
I0003606,O001328,P00182,4,7120.02,10
I0003607,O000055,P00069,2,2276.57,0
I0003608,O000977,P00089,3,6986.21,10
I0003609,O000123,P00076,5,6254.49,0
I0003610,O000801,P00071,1,2278.72,15
I0003611,O000792,P00453,1,707.0,10
I0003612,O000687,P00438,2,2404.74,0
I0003613,O000253,P00204,4,453.91,15
I0003614,O000283,P00160,1,4926.1,20
I0003615,O001326,P00530,3,1743.57,10
I0003616,O000172,P00226,4,4084.61,25
I0003617,O000639,P00156,5,2615.25,0
I0003618,O000929,P00030,2,8259.03,25
I0003619,O001102,P00252,5,2949.29,20
I0003620,O000150,P00153,2,712.32,5
I0003621,O001228,P00448,3,7169.97,15
I0003622,O001255,P00390,4,4865.39,10
I0003623,O000212,P00549,3,2901.86,15
I0003624,O000846,P00207,4,845.06,0
I0003625,O001073,P00350,2,4069.45,0
I0003626,O001367,P00101,3,807.45,25
I0003627,O000336,P00398,3,4298.69,10
I0003628,O000883,P00300,2,5180.25,25
I0003629,O000131,P00226,3,5501.01,10
I0003630,O000648,P00188,3,3950.54,0
I0003631,O000749,P00255,4,3155.61,5
I0003632,O000962,P00396,5,6308.66,5
I0003633,O001048,P00542,4,6717.08,10
I0003634,O000571,P00164,2,2427.59,15
I0003635,O000247,P00295,3,5780.94,10
I0003636,O000012,P00142,3,858.51,15
I0003637,O000858,P00133,5,6767.48,15
I0003638,O000293,P00342,1,878.52,0
I0003639,O000917,P00432,2,5161.15,20
I0003640,O001224,P00505,2,6938.26,20
I0003641,O001258,P00328,1,789.71,25
I0003642,O000552,P00221,3,4166.8,0
I0003643,O000226,P00135,5,5433.13,25
I0003644,O000382,P00381,1,4551.82,0
I0003645,O000946,P00300,4,5402.68,25
I0003646,O000707,P00007,3,3864.28,20
I0003647,O000766,P00475,2,5440.34,15
I0003648,O000940,P00299,1,5278.22,0
I0003649,O000192,P00543,2,5469.06,15
I0003650,O000396,P00148,2,855.13,20
I0003651,O001163,P00160,1,5589.18,5
I0003652,O000809,P00325,1,1605.53,25
I0003653,O000810,P00456,1,5624.43,20
I0003654,O001066,P00225,2,278.23,0
I0003655,O000284,P00116,1,8004.32,25
I0003656,O000101,P00156,1,3448.74,20
I0003657,O001031,P00531,3,4257.59,0
I0003658,O001113,P00398,3,3507.85,25
I0003659,O000925,P00218,4,2879.77,10
I0003660,O000341,P00024,5,8691.43,20
I0003661,O001307,P00416,4,1202.03,0
I0003662,O000688,P00391,1,578.03,5
I0003663,O001228,P00293,4,1162.64,15
I0003664,O000574,P00380,4,5939.12,25
I0003665,O000385,P00054,1,4833.52,15
I0003666,O001155,P00379,1,4523.31,5
I0003667,O000159,P00052,1,1419.41,5
I0003668,O000225,P00299,4,6454.12,25
I0003669,O001108,P00544,1,5653.05,0
I0003670,O001182,P00537,5,6159.05,20
I0003671,O000523,P00037,3,6401.65,0
I0003672,O000557,P00289,1,4185.52,5
I0003673,O001043,P00416,4,1348.49,20
I0003674,O000392,P00219,3,3511.6,20
I0003675,O001055,P00106,3,857.25,10
I0003676,O000655,P00318,4,2458.25,0
I0003677,O001279,P00202,1,5249.93,0
I0003678,O000651,P00413,5,132.37,10
I0003679,O000924,P00113,4,6855.11,0
I0003680,O000077,P00094,5,212.47,10
I0003681,O001242,P00106,4,818.82,15
I0003682,O000211,P00210,4,4291.36,0
I0003683,O000798,P00375,5,235.8,25
I0003684,O000232,P00530,4,1446.96,15
I0003685,O000899,P00482,4,2702.27,20
I0003686,O001360,P00534,2,4759.96,10
I0003687,O000086,P00068,4,6081.1,25
I0003688,O001099,P00029,3,3727.99,0
I0003689,O001319,P00262,3,7256.38,15
I0003690,O000671,P00357,4,2382.19,0
I0003691,O000747,P00379,2,4556.22,0
I0003692,O000579,P00522,2,5929.37,10
I0003693,O000959,P00146,1,184.02,20
I0003694,O001146,P00494,3,2233.02,20
I0003695,O000549,P00339,5,7205.73,10
I0003696,O000427,P00497,5,3729.68,25
I0003697,O000311,P00208,1,2263.84,5
I0003698,O000947,P00210,2,3838.32,25
I0003699,O001214,P00394,4,538.77,20
I0003700,O000649,P00228,3,3251.84,5
I0003701,O000656,P00063,2,720.83,15
I0003702,O000874,P00380,3,4871.29,0
I0003703,O000957,P00005,5,8275.6,0
I0003704,O000967,P00549,5,2475.68,20
I0003705,O000459,P00009,4,3597.65,20
I0003706,O000974,P00171,4,2540.02,20
I0003707,O001027,P00119,1,6395.4,5
I0003708,O001337,P00132,4,7178.19,10
I0003709,O001235,P00204,1,368.52,10
I0003710,O000150,P00085,2,509.23,0
I0003711,O000397,P00286,2,1532.19,5
I0003712,O001389,P00501,2,2590.51,5
I0003713,O000962,P00496,4,5561.22,15
I0003714,O001389,P00438,1,2761.85,20
I0003715,O000771,P00487,1,5763.05,15
I0003716,O000817,P00445,3,7013.28,10
I0003717,O000084,P00417,3,4380.33,20
I0003718,O000481,P00387,5,3580.6,25
I0003719,O000036,P00273,1,4492.04,5
I0003720,O000577,P00156,2,3512.71,20
I0003721,O000402,P00389,3,2679.18,15
I0003722,O000261,P00206,2,8226.18,15
I0003723,O000500,P00078,3,1634.3,20
I0003724,O000044,P00014,4,816.83,5
I0003725,O000863,P00490,2,404.86,0
I0003726,O001312,P00343,4,912.22,0
I0003727,O000197,P00337,1,3232.16,10
I0003728,O000019,P00156,4,2422.22,0
I0003729,O000715,P00138,4,3387.1,20
I0003730,O000960,P00214,3,3102.78,15
I0003731,O000417,P00467,5,699.33,5
I0003732,O000424,P00520,5,1339.07,0
I0003733,O000581,P00192,1,4929.12,10
I0003734,O000788,P00094,3,221.12,20
I0003735,O001298,P00518,4,4171.75,5
I0003736,O000047,P00246,2,3092.55,0
I0003737,O001347,P00507,2,2560.77,5
I0003738,O000291,P00150,5,3909.67,15
I0003739,O001213,P00342,3,904.46,20
I0003740,O000595,P00511,2,269.36,25
I0003741,O000043,P00036,2,2382.57,20
I0003742,O000623,P00051,1,2514.58,10
I0003743,O000177,P00018,3,4249.89,15
I0003744,O000427,P00347,3,705.85,10
I0003745,O001335,P00118,4,4385.44,0
I0003746,O000656,P00203,2,1562.44,25
I0003747,O001226,P00223,4,2684.06,25
I0003748,O000184,P00206,1,8427.02,0
I0003749,O000108,P00039,5,4277.34,15
I0003750,O001133,P00241,1,1538.75,0
I0003751,O001089,P00004,3,7454.71,0
I0003752,O000688,P00540,2,4798.64,5
I0003753,O001114,P00067,3,4922.02,15
I0003754,O001399,P00185,5,1187.58,20
I0003755,O000538,P00236,1,4860.97,20
I0003756,O000870,P00455,4,1560.02,25
I0003757,O000349,P00428,4,3537.97,20
I0003758,O000169,P00026,5,1841.23,0
I0003759,O000137,P00440,5,5374.87,25
I0003760,O000526,P00311,4,7235.72,25
I0003761,O000452,P00004,3,5209.82,25
I0003762,O000715,P00091,1,4494.37,0
I0003763,O001256,P00251,1,2309.76,0
I0003764,O001032,P00459,5,1689.31,0
I0003765,O001198,P00097,5,4767.91,20
I0003766,O001367,P00316,2,6014.18,0
I0003767,O000730,P00486,4,1672.67,25
I0003768,O000995,P00107,4,2818.89,20
I0003769,O001015,P00101,5,697.17,25
I0003770,O001112,P00129,5,580.41,0
I0003771,O000886,P00419,2,3249.1,20
I0003772,O000180,P00367,1,4117.38,10
I0003773,O000823,P00166,4,2419.58,0
I0003774,O000886,P00189,4,6092.19,15
I0003775,O001168,P00528,1,4037.44,0
I0003776,O000176,P00459,4,2175.69,25
I0003777,O000384,P00333,2,3353.88,20
I0003778,O000597,P00001,4,1483.57,0
I0003779,O001097,P00326,5,5585.78,5
I0003780,O000977,P00350,5,4717.7,0
I0003781,O001236,P00445,3,8278.11,10
I0003782,O001125,P00304,1,5435.51,15
I0003783,O000051,P00379,5,3576.45,0
I0003784,O000903,P00298,1,5822.27,25
I0003785,O000989,P00397,3,3861.37,0
I0003786,O001209,P00072,2,3021.63,25
I0003787,O000719,P00361,4,2490.71,15
I0003788,O000165,P00546,4,5549.2,25
I0003789,O000878,P00316,5,5063.67,25
I0003790,O000009,P00370,1,8049.93,0
I0003791,O001218,P00269,3,4642.93,0
I0003792,O001150,P00536,4,5045.85,10
I0003793,O000102,P00358,4,2047.24,20
I0003794,O001208,P00018,2,3604.74,0
I0003795,O000697,P00105,2,5208.85,0
I0003796,O001282,P00520,4,1156.21,5
I0003797,O000048,P00176,5,4391.58,20
I0003798,O000372,P00353,2,657.06,25
I0003799,O001239,P00194,4,4773.99,0
I0003800,O000345,P00017,4,3566.16,0
I0003801,O000041,P00511,2,395.49,25
I0003802,O000789,P00268,2,3952.0,10
I0003803,O001176,P00143,3,2867.35,0
I0003804,O000051,P00481,3,1170.28,5
I0003805,O001315,P00507,1,2938.32,5
I0003806,O000753,P00401,5,6416.57,20
I0003807,O000102,P00508,3,4165.04,15
I0003808,O000742,P00505,2,6234.41,5
I0003809,O000521,P00382,2,4518.15,0
I0003810,O001343,P00288,4,4654.08,15
I0003811,O000725,P00550,4,1241.05,15
I0003812,O001038,P00204,3,392.98,5
I0003813,O001342,P00235,3,6762.13,10
I0003814,O001013,P00164,4,1911.46,10
I0003815,O000642,P00307,5,2771.79,0
I0003816,O000748,P00472,4,3947.68,0
I0003817,O000596,P00521,5,2213.97,25
I0003818,O001149,P00419,5,2832.48,25
I0003819,O000500,P00258,3,4841.25,20
I0003820,O000691,P00441,5,7321.86,0
I0003821,O000626,P00365,1,2134.62,0
I0003822,O001221,P00370,1,6440.39,5
I0003823,O000339,P00411,4,7345.48,0
